name,track_number,acousticness,danceability,energy,liveness,loudness,tempo,valence,duration,taylors_version,performed_live,not_first_release,low_instrumentalness,medium_instrumentalness,spoken_section,Lover,Fearless (Taylor's Version),Speak Now (Taylor's Version),Red (Taylor's Version),folklore,reputation Stadium Tour Surprise Song Playlist,1989 (Taylor's Version),Speak Now World Tour Live,Red,Midnights,Fearless,Speak Now,1989,evermore,Taylor Swift,Live From Clear Channel Stripped 2008,reputation
Getaway Car,0.17777777777777778,-3.052030226443527,0.4877675840978594,0.6862980769230769,-5.225302885012094,0.6545961002785515,0.7458584148257628,0.3462897526501767,0.1868664137679762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
This Love,0.2222222222222222,-0.37140414445621467,0.36391437308868496,0.3810096153846154,-5.052054194357185,0.5081779872866224,0.5442211523974199,0.07685512367491167,0.22215864034805718,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Begin Again,0.3333333333333333,-1.3436908259823186,0.43883792048929665,0.4903846153846154,-2.281387245204529,0.540032854796086,0.07840492470171267,0.31537102473498235,0.19541138901390945,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dancing With Our Hands Tied,0.2222222222222222,-2.055502196971451,0.5825688073394495,0.688701923076923,-3.6732831804813193,0.658810084993929,0.6595469905796425,0.27230565371024734,0.1394586253455925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
All You Had To Do Was Stay,0.08888888888888889,-3.2735582837738915,0.5489296636085627,0.7427884615384616,-4.5889755221635085,0.7236625955288909,0.20714741819068866,0.4787985865724382,0.10042435542982063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Teardrops On My Guitar - Live From Clear Channel Stripped 2008,0.08888888888888889,-0.3904029563902728,0.15443425076452597,0.8209134615384617,-4.554767995739565,0.7525891007785158,0.9785692249191053,0.6378091872791519,0.10696757324417584,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
...Ready For It?,0.0,-2.124933185549431,0.5657492354740061,0.7764423076923077,-2.6759390573395527,0.6714520391400615,0.6594824184418024,0.41916961130742053,0.13234317066375192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
I Knew You Were Trouble.,0.06666666666666667,-3.0587936984391675,0.5795107033639143,0.421875,-9.278144496368293,0.650810656381687,0.06401251264537706,0.7084805653710249,0.15331875951049104,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Out Of The Woods,0.06666666666666667,-3.4741933073345836,0.47400611620795113,0.8689903846153846,-1.4855037097126702,0.6408827940861367,0.1715538208768896,0.33193462897526504,0.19152575065903688,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"You're On Your Own, Kid",0.08888888888888889,-0.8224045569387742,0.6926605504587156,0.3341346153846154,-3.9884245344735847,0.40147132347689457,0.37268168088449477,0.37831272084805656,0.10238110546732676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
gold rush,0.044444444444444446,-0.18231199374242935,0.41131498470948014,0.4134615384615385,-4.095963363663182,0.38704378258695815,0.31534879716456565,0.3484982332155477,0.0833365481471956,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sparks Fly,0.3333333333333333,-2.2470740729462664,0.5611620795107033,0.7980769230769231,-3.234102434956259,0.9235054638954361,0.33634909132652696,0.39929328621908133,0.24964958528901182,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Style,0.044444444444444446,-3.2205713064106987,0.5275229357798165,0.8088942307692308,-4.180352536509433,0.7367330904935363,0.19253976567488654,0.4964664310954064,0.18123834629974925,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Hey Stephen,0.8666666666666667,-1.371640683792783,0.9174311926605504,0.5084134615384616,-4.487850364552571,0.6105992429112206,0.34369596567632144,0.8840547703180213,0.23490430570736628,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Change - Live From Clear Channel Stripped 2008,0.15555555555555556,-1.5056504965203499,0.0,0.7139423076923077,-4.3910432849941055,0.828726519534319,0.9630001650176853,0.2601590106007068,0.24014873872136144,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
We Are Never Ever Getting Back Together,0.15555555555555556,-2.829195993890522,0.5886850152905199,0.670673076923077,-4.6947432201855746,0.7141632740518535,0.12833353661598948,0.7868816254416962,0.09739600077155532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
august - the long pond studio sessions,0.15555555555555556,-0.6396762589356014,0.4755351681957187,0.655048076923077,-0.25086480338762057,0.4963216913077637,0.15698204177099856,0.5605123674911662,0.2433914143037785,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Untouchable,0.022222222222222223,-2.0737327110494252,0.2691131498470948,0.4038461538461539,-4.866771202791562,0.6500249982144132,0.9464840470946125,0.2767226148409894,0.35278081399087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Never Grow Up,0.15555555555555556,-0.1950624560174039,0.720183486238532,0.2247596153846154,-3.0010403470405866,0.5051782015570316,0.4076152074559295,0.5704505300353357,0.3086864270558735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Jump Then Fall (Taylor’s Version),0.28888888888888886,-2.1773819220615116,0.5030581039755351,0.6875,-5.1852657755548295,0.6934504678237269,0.6601711879120957,0.6477473498233216,0.19534066310893938,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
I Knew You Were Trouble.,0.17777777777777778,-3.0453880937894136,0.44801223241590216,0.4158653846153847,-9.984125060938933,0.653453324762517,0.06615774255806113,0.6930212014134276,0.1570629460554234,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Begin Again (Taylor's Version),0.3333333333333333,-1.9406073698780166,0.42201834862385323,0.49158653846153855,-3.8126710319250057,0.5883151203485466,0.07761570968366835,0.25353356890459366,0.19809683019353183,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
‘tis the damn season,0.06666666666666667,-0.2970183850011926,0.5076452599388378,0.37980769230769235,-4.5889755221635085,0.5511749160774231,0.5583265771744667,0.34297703180212014,0.1787522235795881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
hoax,0.3333333333333333,-0.03650660552981902,0.662079510703364,0.07211538461538462,-3.741760786424645,0.06428112277694453,0.3640648878238472,0.4048144876325089,0.15774877301270923,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
seven - the long pond studio sessions,0.13333333333333333,-0.08898190873856475,0.6896024464831804,0.3978365384615385,-4.76801008409755,0.31569173630454966,0.19275500613435306,0.35954063604240283,0.1340577380569665,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Vigilante Shit,0.15555555555555556,-1.437967236357499,0.8486238532110092,0.19110576923076927,-4.095963363663182,0.343832583386901,0.08429533860911621,0.13869257950530034,0.03936003772048262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Mastermind,0.26666666666666666,-0.5530393252334758,0.6406727828746178,0.28725961538461536,-5.464833528302508,0.1318477251624884,0.415191671629155,0.09562720848056537,0.09559356179943845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Wonderland,0.28888888888888886,-2.1580862645578716,0.2737003058103975,0.6899038461538461,-2.9548970775394667,0.747303764016856,0.8316676113331276,0.1762367491166078,0.21244347285625498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
hoax,0.3333333333333333,-0.03650660552981902,0.662079510703364,0.07211538461538462,-3.741760786424645,0.06428112277694453,0.3640648878238472,0.4048144876325089,0.15774877301270923,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Ours - Live/2011,0.08888888888888889,-0.32259921322614854,0.27217125382262997,0.2848557692307692,-0.1486886673986384,0.40711377758731515,0.06939352413204292,0.25353356890459366,0.21332861827300204,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Welcome To New York,0.0,-2.3230434756125886,0.8348623853211009,0.6201923076923077,-1.717874243501442,0.7962288407970859,0.3508060755207026,0.6852915194346291,0.14180329625581345,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
I Almost Do (Taylor's Version),0.13333333333333333,-2.6295549566756744,0.40978593272171254,0.530048076923077,-4.3287579296955,0.6658810084993929,0.5580682886231068,0.23255300353356892,0.21035598705501624,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Outside,0.1111111111111111,-3.036517370933103,0.529051987767584,0.825721153846154,-2.204101196979536,0.8467252339118635,0.3220356007719958,0.6113074204946997,0.1300285046829122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Death By A Thousand Cuts,0.2,-0.720767765180925,0.7171253822629968,0.7379807692307693,-1.6111029575223386,0.6539532890507822,0.18635518980621185,0.30432862190812726,0.11165477185537621,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Enchanted - Live/2011,0.28888888888888886,-1.9427879048274292,0.1483180428134557,0.655048076923077,-0.6798279052540266,0.7365902435540318,0.6857632785426785,0.19500883392226148,0.5203219100280762,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Dear Reader,0.4222222222222222,-0.6724484804449555,0.4877675840978594,0.3245192307692308,-4.209235220060585,0.27298050139275776,0.28447614059506815,0.13427561837455831,0.16879487344349428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
We Are Never Ever Getting Back Together,0.15555555555555556,-2.829195993890522,0.5886850152905199,0.670673076923077,-4.6947432201855746,0.7141632740518535,0.12833353661598948,0.7868816254416962,0.09739600077155532,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Jump Then Fall,0.7555555555555555,-1.706408939817937,0.5718654434250764,0.6983173076923077,-5.990369785985648,0.7283765445325334,0.08545046240825382,0.861969964664311,0.19644012944983819,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Lucky One (Taylor's Version),0.26666666666666666,-2.0091529612211056,0.6773700305810398,0.5444711538461539,-6.908995206136305,0.6265266766659525,0.3572417652587549,0.5527826855123675,0.20152596497996103,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
State Of Grace,0.0,-3.68424752086363,0.5275229357798165,0.8497596153846154,-5.238790526791157,0.7162345546746661,0.44390474892200393,0.3970848056537103,0.3188023746758396,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sparks Fly (Taylor’s Version),0.022222222222222223,-2.4659947060787197,0.5275229357798165,0.7692307692307693,-3.8368730392605825,0.9687165202485537,0.33644953687427803,0.38604240282685515,0.246027561670846,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Forever & Always,0.35555555555555557,-1.8348094407885454,0.5535168195718654,0.8545673076923077,-4.554767995739565,0.7797300192843368,0.42987107096477944,0.5262809187279153,0.16909277952806534,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lavender Haze,0.0,-1.224601895490627,0.7522935779816513,0.4038461538461539,-3.788755296824758,0.38525819584315407,0.20767834465737312,0.041629858657243814,0.11993184594611975,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Paper Rings,0.15555555555555556,-2.725379687941761,0.8685015290519879,0.7223557692307693,-5.978453661423304,0.6683094064709664,0.2574419388860589,0.9138692579505301,0.16280674682269233,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hits Different,0.4444444444444444,-1.5394718790034536,0.6559633027522936,0.7980769230769231,-1.7578420687353018,0.6721662738375832,0.2721285129036655,0.2226148409893993,0.18866670953085155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
the lakes - the long pond studio sessions,0.35555555555555557,-0.2245356762177893,0.555045871559633,0.12379807692307694,-5.225302885012094,0.2959074351832013,0.15602780906736308,0.08237632508833923,0.11422662294519816,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
ivy,0.2,-0.15380747913031145,0.41590214067278286,0.513221153846154,-5.081517829414464,0.47375187486608106,0.14893922326892858,0.549469964664311,0.24433442637004654,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
State Of Grace,0.0,-3.68424752086363,0.5275229357798165,0.8497596153846154,-5.238790526791157,0.7162345546746661,0.44390474892200393,0.3970848056537103,0.3188023746758396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
You’re Not Sorry (Taylor’s Version),0.17777777777777778,-2.114558074074455,0.40214067278287463,0.39182692307692313,-4.041507329179165,0.7799442896935933,0.47192188206257746,0.22482332155477033,0.24733920572665508,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Clean (Taylor's Version),0.26666666666666666,-1.1832658886537981,0.808868501529052,0.32812500000000006,-4.839777589900654,0.5012499107206628,0.25726974651848555,0.24359540636042407,0.2669667159604793,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Wonderland (Taylor's Version),0.28888888888888886,-2.8376951926374656,0.33486238532110096,0.7091346153846154,-2.663162621134177,0.7098778658667239,0.8302111508907367,0.3308303886925796,0.2124563321117041,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
I Wish You Would (Taylor's Version),0.13333333333333333,-3.124633196071256,0.6513761467889909,0.8810096153846154,-6.400533312113033,0.6702378401542748,0.35822469669031914,0.5560954063604241,0.13119441051029815,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Today Was A Fairytale (Taylor’s Version),0.4222222222222222,-2.708924855316754,0.36544342507645255,0.794471153846154,-1.7578420687353018,0.7774444682522678,0.6461877327287467,0.32089222614840995,0.20443215671145976,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Better Man (Taylor's Version) (From The Vault),0.4666666666666667,-1.293522799347876,0.3516819571865443,0.5540865384615384,-5.2751113019105995,0.7203771159202914,0.04193601618608254,0.2402826855123675,0.3227180179600934,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Sparks Fly - Live/2011,0.0,-2.843454719607172,0.32415902140672787,0.7992788461538463,-0.08768086920218554,0.7660881365616742,0.3363777900544558,0.2877650176678445,0.4080456074926596,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sad Beautiful Tragic,0.24444444444444444,-0.43500840164149385,0.5825688073394495,0.26682692307692313,-4.095963363663182,0.24991072066280984,0.4440410678796662,0.2469081272084806,0.29414260914293067,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
epiphany,0.26666666666666666,-0.3071860228858266,0.11314984709480123,0.1634615384615385,-5.3212507969921345,0.1593457610170702,0.18536508369266538,0.0724381625441696,0.30714331640198034,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Vigilante Shit,0.15555555555555556,-1.4892353782163796,0.9587155963302751,0.19350961538461542,-4.095963363663182,0.34111849153631885,0.08537154090644931,0.13537985865724383,0.03936003772048262,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Enchanted (Taylor's Version),0.17777777777777778,-2.7511964031988096,0.40061162079510704,0.4975961538461539,-3.4409553285032155,0.8845082494107565,0.09908235817447392,0.1972173144876325,0.4432521057030798,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
peace - the long pond studio sessions,0.3111111111111111,-0.071955839475484,0.5749235474006116,0.27163461538461536,-6.026423725474038,0.31697735876008865,0.586888986145689,0.5251766784452297,0.1456032062410253,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Last Time,0.2,-2.320437167233703,0.40061162079510704,0.39062500000000006,-5.081517829414464,0.6335976001714164,0.18634084044224744,0.09452296819787986,0.32546132578923687,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
I'm Only Me When I'm With You,0.9555555555555556,-3.0587936984391675,0.4785932721712539,0.9795673076923078,-4.7310918089955845,0.8731519177201629,0.544120706849669,0.5340106007067138,0.1482329239803682,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Come Back...Be Here,0.37777777777777777,-3.048392523662023,0.36697247706422015,0.5168269230769231,-4.779198848353946,0.6870223555460324,0.08486931316769389,0.19832155477031801,0.16346256885059687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
champagne problems,0.022222222222222223,-0.08257060462424387,0.33486238532110096,0.1466346153846154,-4.3287579296955,0.2737661595600315,0.7405850235688302,0.31205830388692585,0.2091000664394865,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Suburban Legends (Taylor's Version) (From The Vault),0.4222222222222222,-1.347137001708139,0.6972477064220183,0.6045673076923077,-4.623698600063852,0.5121777015927433,0.3583825396939281,0.3385600706713781,0.054398936968216224,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Speak Now,0.06666666666666667,-1.8083031235760254,0.7125382262996941,0.578125,-4.870652316000155,0.869652167702307,0.365033469891447,0.7703180212014135,0.20215606849696735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sad Beautiful Tragic,0.24444444444444444,-0.43500840164149385,0.5825688073394495,0.26682692307692313,-4.095963363663182,0.24991072066280984,0.4440410678796662,0.2469081272084806,0.29414260914293067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
marjorie,0.26666666666666666,-0.13035248034289026,0.4464831804281346,0.5324519230769231,-4.268180349116596,0.3071923434040426,0.20093414359408518,0.2756183745583039,0.2386184873229174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Miss Americana & The Heartbreak Prince,0.13333333333333333,-2.4193762434500075,0.6406727828746178,0.7560096153846154,-3.6732831804813193,0.6416684522534105,0.5882593504042932,0.4964664310954064,0.18798088257356566,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
All You Had To Do Was Stay,0.08888888888888889,-3.267714766947746,0.5535168195718654,0.7295673076923077,-4.7310918089955845,0.7271623455467467,0.20715459287267093,0.553886925795053,0.10042435542982063,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
mad woman,0.24444444444444444,-0.38222343451998975,0.5351681957186544,0.6995192307692307,-4.238508254437542,0.4923934004713949,0.5294987049699021,0.45671378091872794,0.1946676954071026,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
A Perfectly Good Heart,0.28888888888888886,-3.130651671161058,0.36697247706422015,0.7608173076923077,-3.9112539960264954,0.7273766159560032,0.6313361410255491,0.2546378091872792,0.15797595319231014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
All You Had To Do Was Stay (Taylor's Version),0.08888888888888889,-3.49679758454182,0.5275229357798165,0.7247596153846154,-3.8368730392605825,0.7378758660095708,0.2073483092861909,0.5329063604240283,0.10041578259285451,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
betty,0.28888888888888886,-0.497753232146079,0.5382262996941896,0.31009615384615385,-4.809295807113379,0.510177844439683,0.19980771852287646,0.4843197879858657,0.31737499732098845,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Forever & Always - Piano Version,0.044444444444444446,-0.15719407182693568,0.5336391437308868,0.050480769230769246,-4.238508254437542,0.3660452824798229,0.3647034345202649,0.2833480565371025,0.25947834287061444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mastermind,0.26666666666666666,-0.5250628276597079,0.6391437308868502,0.28125,-5.243302376931026,0.13091922005571033,0.4149620818057239,0.10225265017667845,0.09559356179943845,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
the 1 - the long pond studio sessions,0.0,-0.10623758878419283,0.7110091743119266,0.15865384615384617,-4.6947432201855746,0.3699021498464396,0.5144677462171489,0.13096289752650178,0.15743372125420607,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Long Live,0.28888888888888886,-2.3075739425360475,0.2675840978593272,0.6754807692307693,-4.2982604858573765,0.8292264838225841,0.9759217672676659,0.11550353356890458,0.36652521485672646,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
my tears ricochet,0.08888888888888889,-0.20090147559492746,0.32568807339449546,0.17668269230769235,-6.379958355111573,0.37475894578958646,0.4437540806003774,0.08237632508833923,0.23458925394886304,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Love Story,0.17777777777777778,-1.5015167933611822,0.573394495412844,0.7427884615384616,-6.050717905502505,0.8551532033426185,0.3650836926653226,0.29770318021201414,0.19041128185344738,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),0.4444444444444444,-0.19856258338248117,0.5443425076452599,0.4519230769230769,-4.7310918089955845,0.5928147989429328,0.5366375135422122,0.44456713780918733,0.1594611971966823,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Karma,0.2222222222222222,-1.9479020012220778,0.6207951070336392,0.6057692307692308,-0.6065612233696872,0.6325262481251339,0.15731925182416293,0.07575088339222615,0.12519771105253008,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
It’s Nice To Have A Friend,0.35555555555555557,-0.029327359281239182,0.7553516819571865,0.06850961538461538,-3.048450359605594,0.428397971573459,0.013710817268024603,0.5605123674911662,0.008581409803039052,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
seven,0.13333333333333333,-0.11714220408114108,0.5489296636085627,0.4519230769230769,-5.163294465184392,0.3640454253267624,0.19269760867849534,0.3716872791519435,0.13388628131764507,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
I Can See You (Taylor’s Version) (From The Vault),0.4,-2.0710979042084645,0.6896024464831804,0.7764423076923077,-6.908995206136305,0.7868723662595529,0.39422725087710486,0.8630742049469965,0.2716517713624381,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dear John (Taylor's Version),0.08888888888888889,-2.4917458366432808,0.2691131498470948,0.4230769230769231,-3.1815225767845976,0.7780872794800372,0.3673221934437756,0.105565371024735,0.5560985018967404,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
This Love (Taylor’s Version),0.2222222222222222,-1.0512605953069394,0.35321100917431186,0.4723557692307693,-6.421252184135486,0.510249267909435,0.5447377295001398,0.02340989399293286,0.22217364281274782,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
august,0.15555555555555556,-0.5768904067108345,0.44189602446483184,0.6069711538461539,-5.064638581308734,0.47868009427898006,0.15669505449170965,0.40371024734982336,0.24751066246597664,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Treacherous,0.4222222222222222,-1.7728109585908085,0.7048929663608562,0.6045673076923077,-3.628916477773607,0.5588172273409042,0.30060482569110125,0.39487632508833925,0.20644248698000386,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
happiness,0.13333333333333333,-0.13700960806923929,0.48318042813455664,0.25961538461538464,-4.2982604858573765,0.3697593029069352,0.3873036827642614,0.19169611307420492,0.36158083113654393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Jump Then Fall,0.0,-1.7170884991761441,0.573394495412844,0.6838942307692308,-6.285797583390239,0.7265909577887294,0.08533566749653825,0.864178445229682,0.19423905355879897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Shake It Off (Taylor's Version),0.1111111111111111,-2.8043089133097894,0.5948012232415902,0.8281250000000001,-1.799102991670666,0.7309477894436112,0.6597694057210914,0.9757067137809188,0.15596776613300758,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
I Almost Do,0.13333333333333333,-2.6159968294470706,0.49541284403669716,0.4362980769230769,-2.8806601278336963,0.6108849367902294,0.5579606683933735,0.21598939929328623,0.20604170685183998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
my tears ricochet - the long pond studio sessions,0.08888888888888889,-0.055152453044735324,0.44036697247706424,0.06490384615384615,-6.852600629465891,0.25498178701521323,0.43700987953708953,0.1442137809187279,0.3187745129556999,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
the 1,0.0,-0.2694874390844351,0.8165137614678899,0.28725961538461536,-4.487850364552571,0.6405256767373759,0.5150417207757266,0.14863074204946997,0.1367688977474871,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Wildest Dreams,0.17777777777777778,-1.9763290664878002,0.4755351681957187,0.6586538461538463,-4.554767995739565,0.6068137990143562,0.5162829407586509,0.4799028268551237,0.15860605670931655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
False God,0.26666666666666666,-0.2957533930045233,0.7584097859327217,0.24278846153846156,-4.3910432849941055,0.3605456753089065,0.0851849991749116,0.3462897526501767,0.11545468184058813,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Best Day (Taylor’s Version),0.24444444444444444,-0.6602611444187612,0.6100917431192661,0.5504807692307692,-3.25197454569141,0.527533747589458,0.4082609288343294,0.47659010600706714,0.21186480636104504,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stay Stay Stay,0.17777777777777778,-1.0313128103309794,0.7431192660550459,0.7572115384615385,-5.172059981528738,0.6599528605099636,0.22875756032113873,0.9834363957597174,0.12514198761225057,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Haunted,0.24444444444444444,-1.8874708866869214,0.2951070336391437,1.0,-3.4409553285032155,0.9487179487179489,0.6743555341909468,0.3473939929328622,0.2049851046957715,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
