name,album,track_number,acousticness,danceability,energy,liveness,loudness,tempo,valence,popularity,duration,taylors_version,performed_live,not_first_release,low_instrumentalness,medium_instrumentalness,spoken_section,Midnights,Lover,reputation,Red (Taylor's Version),folklore,Speak Now (Taylor's Version),Fearless (Taylor's Version),Live From Clear Channel Stripped 2008,Speak Now,Fearless,1989,Taylor Swift,1989 (Taylor's Version),Red,evermore,Speak Now World Tour Live,reputation Stadium Tour Surprise Song Playlist
Holy Ground,Red,3.7298094704994864,-2.5966292445932644,0.5871559633027523,0.8389423076923077,-5.098338837874298,0.6579530033569031,0.631624544634678,0.6742491166077739,0.42,0.22386946862146623,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sad Beautiful Tragic,Red,3.9317461882290177,-0.4340453168818921,0.5825688073394495,0.26682692307692313,-4.24451685105455,0.24991072066280984,0.43949410954332085,0.2469081272084806,0.39,0.37832618876386687,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
The Lucky One,Red,4.122937206008276,-2.2616289015752207,0.7079510703363914,0.45793269230769235,-3.9442694728417034,0.5881722734090422,0.35392448569460516,0.5605123674911662,0.4,0.2961268316807388,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Everything Has Changed,Red,4.304719440836713,-0.9039702691692627,0.5825688073394495,0.4086538461538462,-1.7436547571460272,0.65388186558103,0.08464646608105325,0.44015017667844525,0.44,0.3032997151610219,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Starlight,Red,4.478181504542924,-2.4933954790790755,0.6207951070336392,0.7920673076923078,-2.4536368194291795,0.7218055853153347,0.41130939277522527,0.6068904593639576,0.4,0.2540201180505613,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Begin Again,Red,4.6442230681944086,-1.333740838215015,0.43883792048929665,0.4903846153846154,-2.335429649056376,0.540032854796086,0.07760206219242875,0.31537102473498235,0.41,0.2913700773727616,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
The Moment I Knew,Red,4.80359725341891,-1.37532402713626,0.5764525993883792,0.46634615384615385,-4.881455322472328,0.6130276408827942,0.41128808913443304,0.26236749116607777,0.38,0.3818748784856911,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Come Back...Be Here,Red,4.956941606873806,-2.985435523780478,0.36697247706422015,0.5168269230769231,-4.971534246912999,0.6870223555460324,0.08400025564368954,0.19832155477031801,0.42,0.2632316105199774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Girl At Home,Red,5.104801190058976,-1.1149604066856802,0.7492354740061161,0.5673076923076923,-3.844808343336771,0.7178058710092137,0.40442121558574357,0.6576855123674912,0.35,0.25872779473472607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Treacherous - Original Demo Recording,Red,5.247646096965831,-1.418974434312405,0.8944954128440366,0.6274038461538463,-4.975526035191878,0.5472466252410543,0.2975124448768294,0.5318021201413428,0.34,0.29534725250248695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Red - Original Demo Recording,Red,5.385884953041019,-1.6897715657583607,0.6651376146788991,0.9423076923076924,-6.387268579905274,0.8035854581815586,0.4040661549058734,0.6621024734982333,0.36,0.2699778961932753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
State Of Grace - Acoustic,Red,5.519875463087212,-0.38963002257389995,0.5856269113149847,0.0,-4.075587923220351,0.0,0.26629550990264234,0.03401060070671377,0.36,0.45269766484890706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
State Of Grace,Red,0.0,-3.580450697839737,0.5275229357798165,0.8497596153846154,-5.4627146876890205,0.7162345546746661,0.4393591864849702,0.3970848056537103,0.39,0.4000449249017976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Red,Red,0.7829994753508476,-1.9024575825791938,0.5489296636085627,0.935096153846154,-5.344732417130482,0.8315834583244055,0.40392413063392524,0.6665194346289753,0.56,0.2596829207981532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Treacherous,Red,1.335679380127453,-1.7547282811044262,0.7064220183486237,0.6045673076923077,-3.5938734277297315,0.5588172273409042,0.2975124448768294,0.39487632508833925,0.38,0.2973348962668917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
I Knew You Were Trouble.,Red,1.7774125794343936,-2.9953006984522523,0.5795107033639143,0.421875,-9.839480945875591,0.650810656381687,0.06335702771603674,0.7084805653710249,0.6,0.25429759538519336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
All Too Well,Red,2.1515327684960113,-2.248531410875626,0.5489296636085627,0.5901442307692308,-4.075587923220351,0.5790300692807656,0.177267595031991,0.3308303886925796,0.44,0.4617826880569603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22,Red,2.479318719827706,-3.1777933848227216,0.6345565749235474,0.734375,-6.193241211440155,0.6677380187129491,0.25500458028277034,0.6963339222614842,0.51,0.27725082252209915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
I Almost Do,Red,2.772997332782901,-2.5724768362819175,0.49541284403669716,0.4362980769230769,-2.961997802625155,0.6108849367902294,0.5522471790428984,0.21598939929328623,0.39,0.30073257791544683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
We Are Never Ever Getting Back Together,Red,3.0403220100313733,-2.7767499978225945,0.5886850152905199,0.670673076923077,-4.881455322472328,0.7141632740518535,0.12701940761676167,0.7868816254416962,0.57,0.20504442468755488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Stay Stay Stay,Red,3.2865561462399002,-1.0256185306859227,0.7431192660550459,0.7572115384615385,-5.3912963404205,0.6599528605099636,0.2264150943396226,0.9834363957597174,0.38,0.22948130614432977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
The Last Time,Red,3.515456451645638,-2.287470601206264,0.40061162079510704,0.39062500000000006,-5.294447858699285,0.6335976001714164,0.18443271955177143,0.09452296819787986,0.37,0.405909700947387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Holy Ground,Red,3.7298094704994864,-2.5966292445932644,0.5871559633027523,0.8389423076923077,-5.098338837874298,0.6579530033569031,0.631624544634678,0.6742491166077739,0.36,0.22386946862146623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sad Beautiful Tragic,Red,3.9317461882290177,-0.4340453168818921,0.5825688073394495,0.26682692307692313,-4.24451685105455,0.24991072066280984,0.43949410954332085,0.2469081272084806,0.35,0.37832618876386687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
The Lucky One,Red,4.122937206008276,-2.2616289015752207,0.7079510703363914,0.45793269230769235,-3.9442694728417034,0.5881722734090422,0.35392448569460516,0.5605123674911662,0.35,0.2961268316807388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Everything Has Changed,Red,4.304719440836713,-0.9039702691692627,0.5825688073394495,0.4086538461538462,-1.7436547571460272,0.65388186558103,0.08464646608105325,0.44015017667844525,0.49,0.3032997151610219,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Starlight,Red,4.478181504542924,-2.4933954790790755,0.6207951070336392,0.7920673076923078,-2.4536368194291795,0.7218055853153347,0.41130939277522527,0.6068904593639576,0.36,0.2540201180505613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Begin Again,Red,4.6442230681944086,-1.333740838215015,0.43883792048929665,0.4903846153846154,-2.335429649056376,0.540032854796086,0.07760206219242875,0.31537102473498235,0.54,0.2913700773727616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sparks Fly - Live/2011,Speak Now World Tour Live,0.0,-2.790368217349243,0.32415902140672787,0.7992788461538463,-0.0877872002984694,0.7660881365616742,0.3329332983006795,0.2877650176678445,0.46,0.4786446270383732,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Mine - Live/2011,Speak Now World Tour Live,0.7829994753508476,-3.1597266928577694,0.38685015290519875,0.8822115384615384,-0.7084861835900433,0.7953003356903079,0.37545536532193347,0.4467756183745583,0.44,0.33226683881587027,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
The Story Of Us - Live,Speak Now World Tour Live,1.335679380127453,-3.4570735998479694,0.2691131498470948,0.9495192307692308,-0.21762249995685629,0.7680879937147348,0.5092706343514105,0.4799028268551237,0.45,0.39123737902837635,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Mean - Live/2011,Speak Now World Tour Live,1.7774125794343936,-1.5011359572720284,0.2844036697247706,0.9579326923076924,-0.41010215043126075,0.8240125705306763,0.6792665866596601,0.4357332155477032,0.44,0.30790546139572994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Ours - Live/2011,Speak Now World Tour Live,2.1515327684960113,-0.3220742800105226,0.27217125382262997,0.2848557692307692,-0.14899123121084995,0.40711377758731515,0.06868293791408958,0.25353356890459366,0.44,0.3071504210293844,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Back To December/Apologize/You're Not Sorry - Live/2011/Medley,Speak Now World Tour Live,2.479318719827706,-1.4970373913805495,0.20030581039755352,0.47836538461538464,-0.2459158025222938,0.5117491607742305,0.5252057576639846,0.14752650176678445,0.5,0.5277222508508362,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Better Than Revenge - Live/2011,Speak Now World Tour Live,2.772997332782901,-3.0957699901804103,0.308868501529052,0.9242788461538463,-0.07304833808618597,0.7343046925219628,0.5528791870530674,0.3849381625441696,0.45,0.49326787133357125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Speak Now - Live/2011,Speak Now World Tour Live,3.0403220100313733,-2.0042856468390844,0.5688073394495412,0.6923076923076923,-0.19712073291115845,0.7613027640882793,0.36059252526256735,0.370583038869258,0.44,0.31125217781955666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Last Kiss - Live/2011,Speak Now World Tour Live,3.2865561462399002,-1.3136561531866953,0.28134556574923547,0.33293269230769235,-0.39585497315414997,0.23991143489750733,0.08109585928235136,0.16629858657243818,0.44,0.5395008805658273,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Drops Of Jupiter - Live/2011,Speak Now World Tour Live,3.515456451645638,-0.21008012151889563,0.20030581039755352,0.4639423076923077,-0.29827118273702435,0.5358902935504607,0.2906384701145426,0.2568462897526502,0.5,0.43777240440717075,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Bette Davis Eyes - Live/2011,Speak Now World Tour Live,3.7298094704994864,-0.32465378922436516,0.1284403669724771,0.4447115384615385,-0.18775473263174736,0.47303764016855937,0.2582214300423942,0.35954063604240283,0.46,0.1998837237835828,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
I Want You Back - Live/2011,Speak Now World Tour Live,3.9317461882290177,-0.2242833212573024,0.44801223241590216,0.47355769230769235,-0.8682543564068393,0.6510963502606957,0.20806555840393126,0.23365724381625444,0.47,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Dear John - Live/2011,Speak Now World Tour Live,4.122937206008276,-2.6080189321675618,0.4250764525993884,0.32211538461538464,-0.12796341032978964,0.5089636454538962,0.3651515043921006,0.11108657243816256,0.45,0.6067258995834066,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Enchanted - Live/2011,Speak Now World Tour Live,4.304719440836713,-1.9206697816907272,0.1483180428134557,0.655048076923077,-0.6856457451135881,0.7365902435540318,0.6787410968534522,0.19500883392226148,0.46,0.5775303762177387,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Haunted - Live/2011,Speak Now World Tour Live,4.478181504542924,-2.4378698485127335,0.14525993883792052,0.8413461538461539,-0.1219013518312685,0.601028497964431,0.667940150971801,0.15415194346289754,0.45,0.39483514637401307,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Long Live - Live/2011,Speak Now World Tour Live,4.6442230681944086,-2.953157487351641,0.46024464831804285,0.733173076923077,-0.15150845951801986,0.7193771873437611,0.2403192705633392,0.18396643109540634,0.46,0.5534691273432207,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Mine,Speak Now,0.0,-3.1300586191714137,0.5825688073394495,0.7680288461538463,-2.8585007760755814,0.9263624026855225,0.37617258789527125,0.6852915194346291,0.5,0.2783324178468891,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sparks Fly,Speak Now,0.7829994753508476,-2.232267690316255,0.5535168195718654,0.8040865384615385,-3.2781072751316374,0.9219341475608887,0.332975905582264,0.3716872791519435,0.5,0.33538893073070924,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Back To December,Speak Now,1.335679380127453,-1.6692799093811492,0.43730886850152906,0.6634615384615385,-1.5502486926083987,0.8032997643025498,0.5240411586340105,0.2745141342756184,0.5,0.3959677069235315,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Speak Now,Speak Now,1.7774125794343936,-1.7894182360013535,0.7125382262996941,0.578125,-5.069141621291685,0.869652167702307,0.3612955454087103,0.7703180212014135,0.44,0.2973103574549855,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dear John,Speak Now,2.1515327684960113,-1.4532208436958012,0.529051987767584,0.4230769230769231,-4.524664581311816,0.7563745446753803,0.36421414419724324,0.07133392226148409,0.49,0.60529132288735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Mean,Speak Now,2.479318719827706,-0.7216981001751034,0.49694189602446476,0.7728365384615385,-2.4989828061512167,0.8515820298550104,0.6808430560782837,0.8299469964664312,0.53,0.2915965894826653,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Story Of Us,Speak Now,2.772997332782901,-2.981451481046291,0.45871559633027525,0.8413461538461539,-10.613589440183517,0.8784372544818227,0.5098742375071899,0.7128975265017669,0.45,0.3443229458654934,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Never Grow Up,Speak Now,3.0403220100313733,-0.19487243739702204,0.720183486238532,0.2247596153846154,-3.088360879615234,0.5051782015570316,0.4034412481093018,0.5704505300353357,0.49,0.39113544857891974,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Enchanted,Speak Now,3.2865561462399002,-1.9263697800267978,0.32415902140672787,0.6069711538461539,-3.6154313276072743,0.859367188057996,0.680267857776894,0.1883833922261484,0.49,0.5076381771060436,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Better Than Revenge,Speak Now,3.515456451645638,-2.6514393279512163,0.41743119266055045,0.9603365384615385,-1.4089018304873655,0.908792229126491,0.5519347256446125,0.6598939929328622,0.57,0.25276297584059587,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Innocent,Speak Now,3.7298094704994864,-1.3788793797708296,0.47247706422018354,0.5889423076923077,-4.130455561765091,0.7585172487679452,0.4683463403895726,0.14642226148409895,0.41,0.4133846005742083,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Haunted,Speak Now,3.9317461882290177,-1.8667203225154085,0.2951070336391437,1.0,-3.5514531279937547,0.9487179487179489,0.6674501672335801,0.3473939929328622,0.5,0.29980199066392593,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Last Kiss,Speak Now,4.122937206008276,-0.5251773812495825,0.19571865443425077,0.2680288461538462,-4.920217026336219,0.45961002785515326,0.1487065139432329,0.17513250883392228,0.46,0.5358521479954623,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Long Live,Speak Now,4.304719440836713,-2.275023085400862,0.2675840978593272,0.6754807692307693,-4.459362304489769,0.8292264838225841,0.9659283771596566,0.11550353356890458,0.46,0.4420761344953405,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ours,Speak Now,4.478181504542924,-0.5767752270438021,0.5581039755351681,0.5420673076923077,-5.081613463603391,0.6201699878580101,0.6515221451346034,0.2215106007067138,0.49,0.29194957085393175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
If This Was A Movie,Speak Now,4.6442230681944086,-1.4532208436958012,0.40978593272171254,0.7223557692307693,-1.5161004179336506,0.8894364688236555,0.5663572904609397,0.2778268551236749,0.46,0.2855808053638068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Superman,Speak Now,4.80359725341891,-2.4012603893924616,0.5183486238532109,0.7776442307692308,-4.8432964446007345,0.8757945861009928,0.45366103067014146,0.5759717314487633,0.42,0.36375390969339705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Back To December - Acoustic,Speak Now,4.956941606873806,-0.28027907280449044,0.4556574923547401,0.40264423076923084,-2.7076800720042624,0.6750232126276695,0.5230753935847636,0.37500000000000006,0.46,0.3950880848967389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Haunted - Acoustic Version,Speak Now,5.104801190058976,-0.16840744001388608,0.4892966360856268,0.39062500000000006,-1.8129450665121547,0.7736590243554032,0.09135711293059989,0.30432862190812726,0.46,0.25361805905548235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Mine - POP Mix,Speak Now,5.247646096965831,-2.8619847536307708,0.6911314984709479,0.7271634615384616,-4.959597190847647,0.8645096778801514,0.3757536162930244,0.7084805653710249,0.41,0.2776283427052719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Mine,Speak Now,0.0,-3.1300586191714137,0.5825688073394495,0.7680288461538463,-2.8585007760755814,0.9263624026855225,0.37617258789527125,0.6852915194346291,0.58,0.2783324178468891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sparks Fly,Speak Now,0.7829994753508476,-2.232267690316255,0.5535168195718654,0.8040865384615385,-3.2781072751316374,0.9219341475608887,0.332975905582264,0.3716872791519435,0.57,0.33538893073070924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Back To December,Speak Now,1.335679380127453,-1.6692799093811492,0.43730886850152906,0.6634615384615385,-1.5502486926083987,0.8032997643025498,0.5240411586340105,0.2745141342756184,0.6,0.3959677069235315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Speak Now,Speak Now,1.7774125794343936,-1.7894182360013535,0.7125382262996941,0.578125,-5.069141621291685,0.869652167702307,0.3612955454087103,0.7703180212014135,0.51,0.2973103574549855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dear John,Speak Now,2.1515327684960113,-1.4532208436958012,0.529051987767584,0.4230769230769231,-4.524664581311816,0.7563745446753803,0.36421414419724324,0.07133392226148409,0.49,0.60529132288735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Mean,Speak Now,2.479318719827706,-0.7216981001751034,0.49694189602446476,0.7728365384615385,-2.4989828061512167,0.8515820298550104,0.6808430560782837,0.8299469964664312,0.59,0.2915965894826653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Story Of Us,Speak Now,2.772997332782901,-2.981451481046291,0.45871559633027525,0.8413461538461539,-10.613589440183517,0.8784372544818227,0.5098742375071899,0.7128975265017669,0.52,0.3443229458654934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Never Grow Up,Speak Now,3.0403220100313733,-0.19487243739702204,0.720183486238532,0.2247596153846154,-3.088360879615234,0.5051782015570316,0.4034412481093018,0.5704505300353357,0.48,0.39113544857891974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Enchanted,Speak Now,3.2865561462399002,-1.9263697800267978,0.32415902140672787,0.6069711538461539,-3.6154313276072743,0.859367188057996,0.680267857776894,0.1883833922261484,0.66,0.5076381771060436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Better Than Revenge,Speak Now,3.515456451645638,-2.6514393279512163,0.41743119266055045,0.9603365384615385,-1.4089018304873655,0.908792229126491,0.5519347256446125,0.6598939929328622,0.54,0.25276297584059587,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Innocent,Speak Now,3.7298094704994864,-1.3788793797708296,0.47247706422018354,0.5889423076923077,-4.130455561765091,0.7585172487679452,0.4683463403895726,0.14642226148409895,0.42,0.4133846005742083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Haunted,Speak Now,3.9317461882290177,-1.8667203225154085,0.2951070336391437,1.0,-3.5514531279937547,0.9487179487179489,0.6674501672335801,0.3473939929328622,0.49,0.29980199066392593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Last Kiss,Speak Now,4.122937206008276,-0.5251773812495825,0.19571865443425077,0.2680288461538462,-4.920217026336219,0.45961002785515326,0.1487065139432329,0.17513250883392228,0.5,0.5358521479954623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Long Live,Speak Now,4.304719440836713,-2.275023085400862,0.2675840978593272,0.6754807692307693,-4.661033879151223,0.8292264838225841,0.9659638832276436,0.11550353356890458,0.5,0.44300672174686156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Jump Then Fall,Fearless,0.0,-1.7002235031764292,0.573394495412844,0.6838942307692308,-6.58748729654616,0.7265909577887294,0.08446183452752078,0.864178445229682,0.42,0.290337559671784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Untouchable,Fearless,0.7829994753508476,-2.0481598889372106,0.2691131498470948,0.4038461538461539,-5.064997992815462,0.6500249982144132,0.9367920977695088,0.2767226148409894,0.41,0.429970949821905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Forever & Always - Piano Version,Fearless,1.335679380127453,-0.15707102993504413,0.5336391437308868,0.050480769230769246,-4.3958663391846535,0.3660452824798229,0.36096888958322976,0.2833480565371025,0.42,0.34779613155068306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Come In With The Rain,Fearless,1.7774125794343936,-1.8396111810363323,0.4342507645259939,0.42908653846153844,-2.178635062226877,0.6931647739447183,0.5387335695670389,0.2060512367491166,0.41,0.29230066462428256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
SuperStar,Fearless,2.1515327684960113,-0.8889363070898857,0.5611620795107033,0.49639423076923084,-1.4559321859197847,0.6990214984643953,0.1269839015487747,0.21046819787985865,0.39,0.3363704832069585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Other Side Of The Door,Fearless,2.479318719827706,-1.4416528530901818,0.35626911314984705,0.8389423076923077,-2.2746588635433453,0.8307263766873795,0.6799412019514135,0.47659010600706714,0.4,0.2913455385608553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Fearless,Fearless,2.772997332782901,-2.2701171575095214,0.5428134556574923,0.7163461538461539,-1.6972889507847706,0.8222984072566245,0.22640089191242782,0.47438162544169615,0.43,0.2996509825906568,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Fifteen,Fearless,3.0403220100313733,-1.9342838772346207,0.48318042813455664,0.6225961538461539,-3.6592634984253745,0.822084136847368,0.19448803800569517,0.19500883392226148,0.42,0.3984593401324719,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Love Story,Fearless,3.2865561462399002,-1.4888998092969252,0.573394495412844,0.7427884615384616,-6.334283039064606,0.8551532033426185,0.36134525390389216,0.29770318021201414,0.49,0.2869663044360509,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Hey Stephen,Fearless,3.515456451645638,-1.4454914915339565,0.9174311926605504,0.5228365384615385,-4.696394981338159,0.6115277480179988,0.3401481313156418,0.8696996466431095,0.41,0.32290622587410084,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
White Horse,Fearless,3.7298094704994864,-1.0378940874244234,0.5229357798165137,0.2740384615384615,-4.881455322472328,0.5639597171630598,0.17374539308767864,0.17402826855123676,0.42,0.28538071966672524,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
You Belong With Me,Fearless,3.9317461882290177,-1.46102085964899,0.6788990825688074,0.7848557692307693,-4.524664581311816,0.8203699735733163,0.4393307816305806,0.4500883392226149,0.5,0.27916296224986925,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Breathe,Fearless,4.122937206008276,-0.8762214927310722,0.38990825688073394,0.44230769230769235,-4.491782465870124,0.608956503106921,0.5670674118206801,0.14642226148409895,0.41,0.34115177632684196,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tell Me Why,Fearless,4.304719440836713,-2.0287648757461354,0.547400611620795,0.8822115384615384,-1.3588023416113415,0.9152203414041854,0.22665653560193438,0.5251766784452297,0.39,0.22142880063725412,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
You're Not Sorry,Fearless,4.478181504542924,-1.6061397792750254,0.3302752293577982,0.4098557692307693,-4.491782465870124,0.84165416755946,0.46811910155445563,0.2689929328621909,0.4,0.33702548072476335,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Way I Loved You,Fearless,4.6442230681944086,-2.323814596792117,0.2951070336391437,0.7139423076923077,-4.558019446678068,0.8728662238411542,0.6589145084895007,0.37720848056537104,0.41,0.30387920864219214,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
